"","logFC","logCPM","PValue","FDR"
"ENSG00000226562",3.71926830747653,-1.14654443556218,6.68331938479723e-26,1.54359700491002e-24
"ENSG00000235034",3.69349282326339,-1.0820193556268,7.90897558324599e-26,1.8246114032208e-24
"ENSG00000136267",-2.71893972047197,0.414137933251096,8.27769077413665e-26,1.90751667398579e-24
"ENSG00000142748",-2.6960979257061,2.1537171910362,8.53902189744102e-26,1.96551707196853e-24
"ENSG00000269985",3.41472701462354,1.08242457092159,9.66164859803209e-26,2.22141670246073e-24
"ENSG00000229028",3.41772041459834,1.01686599331174,9.716133891441e-26,2.2314283173654e-24
"ENSG00000225931",3.88013732934225,-1.65237815976765,9.82199102564809e-26,2.25320230570379e-24
"ENSG00000159239",-2.9205569510501,-2.00672715707163,1.03143496714688e-25,2.36349266516781e-24
"ENSG00000164935",3.5333980332377,-0.328472928262575,1.04305356595838e-25,2.38743371763806e-24
"ENSG00000157680",-2.69780761786611,1.23744768971857,1.10923589322527e-25,2.53607139085606e-24
"ENSG00000180332",3.37995717258812,1.78958701049641,1.17977351869649e-25,2.6943226360914e-24
"ENSG00000092445",-2.68060681662938,3.74654867780151,1.23704442807502e-25,2.82195571209865e-24
"ENSG00000184995",3.41698838828662,0.808150523025377,1.32331132308097e-25,3.01537554445958e-24
"ENSG00000237423",3.75837221322321,-1.38474410337827,1.35953514148773e-25,3.09445978521213e-24
"ENSG00000188487",-2.75911992504596,-0.68271983354589,1.53459556280714e-25,3.48902362406786e-24
"ENSG00000264707",3.45358820278973,0.191405384923516,1.67229252587545e-25,3.79785454039019e-24
"ENSG00000115896",-2.67045296261618,5.44786119124961,1.70414332498853e-25,3.86588420131435e-24
"ENSG00000137825",3.5138449386095,-0.369154387994994,1.88311755773618e-25,4.26714438583018e-24
"ENSG00000214145",3.39033319005356,0.910696506676342,2.23090445599454e-25,5.04961880971727e-24
"ENSG00000198075",3.31359446357843,7.63876052887599,2.29113286627395e-25,5.17768487750088e-24
"ENSG00000124102",3.38148165408558,1.06295085774891,2.29256126526591e-25,5.17768487750088e-24
"ENSG00000262061",-2.76178773157816,-0.883368424033267,2.3277481513541e-25,5.25133803083137e-24
"ENSG00000233766",3.69146077559214,-1.26433840927002,2.39678315766099e-25,5.40110449915341e-24
"ENSG00000203995",-2.69338178178006,0.335096155401207,2.42967042028122e-25,5.46917202552044e-24
"ENSG00000272620",3.38190395625114,0.979137344598452,2.5121314965115e-25,5.64855675191351e-24
"ENSG00000229051",-2.69395839840844,0.272911169947672,2.51676809224291e-25,5.65274983185044e-24
"ENSG00000258311",3.37333022883776,1.12380669963184,2.61023972039526e-25,5.85624079843134e-24
"ENSG00000144152",3.31202544020194,3.54513175459996,2.68419950444762e-25,6.01555655974777e-24
"ENSG00000198400",-2.73732678328746,-0.568347446277868,2.69087929200558e-25,6.02390694634049e-24
"ENSG00000198963",-2.71042419499951,-0.0260313254173187,2.82608794674321e-25,6.3196532440659e-24
"ENSG00000224397",3.34468770787873,1.71816805025614,3.08208122082192e-25,6.88455251012511e-24
"ENSG00000279774",3.5908013047404,-0.922169214438343,3.09890169264984e-25,6.91455154484691e-24
"ENSG00000163545",-2.65495896057122,5.81288768029312,3.12653193758269e-25,6.96857839727447e-24
"ENSG00000082175",-2.670171753763,1.27581445702634,3.24533972124785e-25,7.22548671125859e-24
"ENSG00000066056",-2.65489079636032,4.40645032564337,3.28623301082762e-25,7.30855354665414e-24
"ENSG00000147485",-2.66564051273844,1.66965881094857,3.30614541010654e-25,7.34482892088374e-24
"ENSG00000231298",3.92688457699993,-1.88732470178115,3.37153199918664e-25,7.48193945499591e-24
"ENSG00000173705",-2.66952622443752,0.951033735144041,3.9430766991041e-25,8.74077241320968e-24
"ENSG00000124785",-2.65659200876457,1.96315065551718,4.30077891590871e-25,9.52335344310991e-24
"ENSG00000173610",-2.77562374979133,-1.27884788432529,4.87352836928078e-25,1.07799064602074e-23
"ENSG00000260604",3.35064931427523,1.04953510231497,5.06948266384579e-25,1.12011949562807e-23
"ENSG00000204622",3.37519733277677,0.602798195923459,5.1494521539498e-25,1.13655765397892e-23
"ENSG00000186487",3.81783564517528,-1.74184201665753,6.47164323393132e-25,1.42683991473292e-23
"ENSG00000272839",3.97279257820592,-2.03394542324753,6.49982822144989e-25,1.43150644436554e-23
"ENSG00000255274",-2.7556464681698,-1.1851569892782,7.28332463543578e-25,1.60233141979587e-23
"ENSG00000171564",3.26883173285343,5.75611066675792,7.62244449897831e-25,1.67513074474314e-23
"ENSG00000111732",3.87794509933645,-1.88599175135156,7.79958009913229e-25,1.71221352574493e-23
"ENSG00000224897",3.26566314263597,6.69323496456282,8.18250830310438e-25,1.79434488530657e-23
"ENSG00000172940",-2.63454818236799,2.40578996605998,9.17595044834286e-25,2.00914417368498e-23
"ENSG00000078053",-2.63886853117196,1.75783729097422,9.18173173420811e-25,2.00914417368498e-23
"ENSG00000214842",3.61347245192247,-1.24023309273331,1.0263737884893e-24,2.24350129072356e-23
"ENSG00000287609",-2.81663670872739,-1.78757704629117,1.04416935720266e-24,2.2799560889498e-23
"ENSG00000162877",-2.63686352052601,1.52400184467058,1.07849977577019e-24,2.35239833444463e-23
"ENSG00000134817",-2.62484801492716,3.31843616415752,1.16713000240375e-24,2.54299671677586e-23
"ENSG00000197859",-2.62263928750896,4.36706459289094,1.17322194510424e-24,2.55354197955773e-23
"ENSG00000146592",3.24977177147957,6.49834539666568,1.24573298308846e-24,2.70847318306036e-23
"ENSG00000174358",-2.61819665049327,6.80159677997595,1.31261427472218e-24,2.85084723308671e-23
"ENSG00000086205",-2.62277049324348,2.25098334152742,1.5044454733007e-24,3.2640064874994e-23
"ENSG00000159674",3.24173415026994,7.32616447476198,1.52837659298788e-24,3.31240300078586e-23
"ENSG00000123561",3.33466635845272,0.543543178550617,1.53474904619435e-24,3.32065664255908e-23
"ENSG00000107485",-2.61496096905838,5.14832535138634,1.53544141116663e-24,3.32065664255908e-23
"ENSG00000084734",3.33329095889709,0.563739471399729,1.54276941314715e-24,3.33297027666558e-23
"ENSG00000261054",3.79529524684526,-1.79785322538212,1.55399090279254e-24,3.35366036735989e-23
"ENSG00000171819",3.24921212843786,2.65017174286909,1.55929747322437e-24,3.36155525041626e-23
"ENSG00000055163",-2.61207578420414,8.86484106598749,1.650535683529e-24,3.55449046778146e-23
"ENSG00000271993",3.33782575837966,0.422141279978313,1.75783599593152e-24,3.78157250010838e-23
"ENSG00000109674",3.64991670233594,-1.45249190515046,1.82403192279404e-24,3.91984268002757e-23
"ENSG00000141161",-2.83637057966442,-2.0142169108435,1.89217115139335e-24,4.06199352226484e-23
"ENSG00000179528",3.28950448446721,1.18324284947684,2.02883666521289e-24,4.35079862779723e-23
"ENSG00000021488",-2.60732694425118,4.52676604904254,2.11877086064084e-24,4.53888791301569e-23
"ENSG00000170382",-2.60827059846488,3.86077040614155,2.12453300293856e-24,4.5464560400765e-23
"ENSG00000134028",3.28906209699669,1.14173002631404,2.14286742393554e-24,4.58088451192259e-23
"ENSG00000138741",3.30690660083574,0.770386567770993,2.16481739057848e-24,4.62296187051911e-23
"ENSG00000196188",3.23306915088168,3.4048374529745,2.17237137176116e-24,4.63424076942438e-23
"ENSG00000283683",3.35232958060621,0.127328906842564,2.2081091906383e-24,4.70555682694645e-23
"ENSG00000100739",-2.71020656649728,-1.03319846537138,2.36995389474134e-24,5.04078131559134e-23
"ENSG00000137868",-2.60791360373638,2.93992457887377,2.37035857686187e-24,5.04078131559134e-23
"ENSG00000092051",-2.62639080225136,0.753374260414098,2.38909413116307e-24,5.07533184488955e-23
"ENSG00000053108",-2.61269994057937,1.86413640049788,2.46393008043006e-24,5.22886473051933e-23
"ENSG00000142319",3.28656028328538,1.05365798344816,2.51291282092993e-24,5.32727069335188e-23
"ENSG00000267452",3.62244687984057,-1.42413052367887,2.6171982206651e-24,5.54258987666087e-23
"ENSG00000185274",-2.61277863752044,1.6508620597665,2.62990194798522e-24,5.56371580157785e-23
"ENSG00000198844",-2.60369077713395,3.07429053085525,2.74402608302178e-24,5.79913657379754e-23
"ENSG00000039537",3.21907070006145,5.4114166694812,2.83818898993392e-24,5.99192818433876e-23
"ENSG00000177822",3.22354737122862,2.934058828958,2.93381698542154e-24,6.18741092044331e-23
"ENSG00000235621",3.22198035934405,3.05842216012839,3.01059676165185e-24,6.34157929309143e-23
"ENSG00000131386",-2.60081972649724,3.22402937275187,3.01313638080102e-24,6.34157929309143e-23
"ENSG00000158022",3.22488058639895,2.45175372778395,3.04738445748064e-24,6.40704728101652e-23
"ENSG00000090104",3.21268050715661,6.94358373462481,3.28408690227467e-24,6.89759714572498e-23
"ENSG00000073756",-2.5902042265141,3.58616779133595,4.38707543795121e-24,9.20473420592357e-23
"ENSG00000231528",3.49769800284736,-1.05932360492561,4.39563226670416e-24,9.21320909015052e-23
"ENSG00000018625",-2.5990598906118,1.61589543491309,4.52785858243361e-24,9.48061067044672e-23
"ENSG00000243742",-2.65110082612086,-0.421726277688677,5.03375738220077e-24,1.05290715951387e-22
"ENSG00000101425",-2.61430157370145,0.347440972528958,5.15097964449473e-24,1.07632252940395e-22
"ENSG00000259905",-2.61832337418228,0.170638050749299,5.18627338806957e-24,1.08258812155876e-22
"ENSG00000064692",-2.60875083804308,0.560614812582687,5.38334089597197e-24,1.12257519665084e-22
"ENSG00000170961",-2.62030283475108,0.0469279394906408,5.4510437345259e-24,1.13553203188888e-22
"ENSG00000176641",-2.58094095348973,6.35473262426039,5.63592005378071e-24,1.17284646506943e-22
"ENSG00000050767",3.19354609823607,4.43789784649775,5.71070648092359e-24,1.18719824640118e-22
"ENSG00000176945",-2.58033376880387,4.3875519706523,6.09139526397257e-24,1.26505005105353e-22
"ENSG00000189410",3.25178740915964,1.03576050773891,6.12143413269734e-24,1.26999519534313e-22
"ENSG00000198797",3.56431015780387,-1.37590855900993,6.19986222937592e-24,1.28495925107614e-22
"ENSG00000184350",3.2737655245648,0.571128279163316,6.5261949954418e-24,1.35122051509685e-22
"ENSG00000206159",-2.63515428582137,-0.251018691872104,6.81286854582871e-24,1.40914443330254e-22
"ENSG00000185332",-2.74912761595041,-1.69535784250238,6.87693591849943e-24,1.42095472261274e-22
"ENSG00000132639",3.18765594864239,3.22227375795774,7.24588582760166e-24,1.49567404421162e-22
"ENSG00000275897",-2.68193210926296,-1.08290474037698,7.63400000254054e-24,1.5736782804713e-22
"ENSG00000077943",-2.57536291948604,3.83122633415835,7.63921495374416e-24,1.5736782804713e-22
"ENSG00000146090",3.27981135997812,0.385968004955496,7.66373751797244e-24,1.57713686116579e-22
"ENSG00000231246",-2.66309154166589,-0.830026661379781,7.69616466785386e-24,1.58221353060697e-22
"ENSG00000283632",-2.57352994633088,4.17053017488254,8.01844304982475e-24,1.6468089381483e-22
"ENSG00000196557",-2.57189461023749,4.45043092350749,8.41531864263978e-24,1.72657956134804e-22
"ENSG00000185652",-2.62410271685996,-0.130253766859139,8.57575563121294e-24,1.75772824465283e-22
"ENSG00000159173",-2.57507897751299,2.78275649941141,8.65599292287523e-24,1.77239276776222e-22
"ENSG00000164742",-2.57663681203745,2.19045995228693,9.1196501166204e-24,1.86545781823828e-22
"ENSG00000167779",3.1702689378966,6.60893851722983,9.97470277724957e-24,2.03831751943114e-22
"ENSG00000178015",3.8540978150845,-2.13183610692101,1.24150636881571e-23,2.53446255111387e-22
"ENSG00000268460",3.53992243140387,-1.42118580323874,1.32584350163623e-23,2.70392523723692e-22
"ENSG00000170525",-2.55814868580571,7.69226735012943,1.34413789374462e-23,2.7384963241786e-22
"ENSG00000049192",-2.58141650643372,0.733820714164155,1.36049991298842e-23,2.76906539176505e-22
"ENSG00000237330",-2.62953729658333,-0.569394506255046,1.48614886402113e-23,3.02178663338454e-22
"ENSG00000188064",-2.55600652626468,2.74460230470459,1.81202283945722e-23,3.68071651273811e-22
"ENSG00000130176",-2.55223177212038,3.38095576376808,1.93383482443657e-23,3.92423135734638e-22
"ENSG00000114455",3.1454155727898,5.48969460787805,1.93575401857922e-23,3.92423135734638e-22
"ENSG00000174171",3.14641028461335,3.53344128159441,2.05828003409052e-23,4.16847696278472e-22
"ENSG00000107562",-2.54535793595835,6.54639382732745,2.21631150206859e-23,4.48407309257806e-22
"ENSG00000164112",3.79029477579706,-2.08988581944882,2.36702576802525e-23,4.78425406472814e-22
"ENSG00000197565",-2.54623678527406,3.26700512408463,2.46152474787861e-23,4.97033026814222e-22
"ENSG00000129988",-2.57525308027173,0.230607191871833,2.52129201958886e-23,5.08597719559794e-22
"ENSG00000169594",3.16169358565435,2.10352782823493,2.58767877509696e-23,5.21473527068452e-22
"ENSG00000288531",3.22202785947119,0.417279574389073,2.95275913390826e-23,5.94457747057503e-22
"ENSG00000248810",-2.54354664957615,2.61808150688382,2.97789768543097e-23,5.98927469395258e-22
"ENSG00000137843",-2.54316561695712,2.68431478781267,2.98898172608966e-23,6.00564466225346e-22
"ENSG00000198300",-2.5483395415937,1.66859180604121,3.10951709660277e-23,6.23557800007164e-22
"ENSG00000147647",-2.53662479171973,6.1984825055645,3.10953360109486e-23,6.23557800007164e-22
"ENSG00000241469",3.19620183448417,0.818102677802666,3.13156527609201e-23,6.27358961106291e-22
"ENSG00000140678",3.12794635817595,4.48909858985281,3.13880583575047e-23,6.28192406420952e-22
"ENSG00000234147",3.71485914011363,-1.9814130592922,3.15043688177741e-23,6.29902056538907e-22
"ENSG00000174938",3.12268598062867,6.68105406114216,3.43231855258266e-23,6.8558966269707e-22
"ENSG00000179348",-2.53530873369351,4.0819947843564,3.49670008766543e-23,6.97766160350771e-22
"ENSG00000166743",3.12386014449543,2.91940278196883,3.92680348056393e-23,7.82827274512422e-22
"ENSG00000112964",-2.53356624729243,3.22159006637422,4.01201481634786e-23,7.99033497701154e-22
"ENSG00000228401",-2.7054027194518,-1.75702889195589,4.12616301778319e-23,8.20965547167517e-22
"ENSG00000148123",-2.53180584323672,3.42559449538293,4.2018395227613e-23,8.35207750752378e-22
"ENSG00000011347",-2.5300333528679,3.86987230687865,4.33507141745141e-23,8.60851475048724e-22
"ENSG00000154188",-2.5278662801358,3.80877693021043,4.72837704749268e-23,9.3804009247632e-22
"ENSG00000285755",3.27712782945818,-0.402355099917109,4.83971574201394e-23,9.5919497417524e-22
"ENSG00000174564",3.2068743730509,0.330160452867774,4.92615064888728e-23,9.75377828479681e-22
"ENSG00000013297",-2.53568574024517,1.66387996663112,5.03522063064454e-23,9.96006688083072e-22
"ENSG00000144891",-2.53381478712447,1.85537770963849,5.10063617133028e-23,1.00796874106696e-21
"ENSG00000231892",3.28940276358203,-0.517180867463636,5.14592341298685e-23,1.01593380527061e-21
"ENSG00000154678",-2.52937420095469,2.2951815727806,5.42404434536958e-23,1.06903864070439e-21
"ENSG00000120440",3.21705566579866,0.141923664063436,5.42539469024733e-23,1.06903864070439e-21
"ENSG00000277494",-2.52779864955929,2.47986772223512,5.55451836826184e-23,1.09342516990668e-21
"ENSG00000178175",-2.54069277456766,0.928117243440622,5.68715302450386e-23,1.11845514736482e-21
"ENSG00000169258",3.11064545570455,2.18407320997842,6.21460569518367e-23,1.22100836751036e-21
"ENSG00000229116",3.38962597714248,-1.13675316396455,6.24686385471667e-23,1.22616498029925e-21
"ENSG00000148346",3.09902857201712,6.78911533409513,6.32404792215964e-23,1.24012147427427e-21
"ENSG00000165379",3.13888657802803,1.5606477116434,6.41207616972859e-23,1.25617561388516e-21
"ENSG00000151962",3.73207047857869,-2.09301800731586,6.48180552392178e-23,1.26861748421172e-21
"ENSG00000162951",3.14797599256958,1.14561600523475,7.2232491485783e-23,1.41237721127618e-21
"ENSG00000123572",-2.51495360192393,4.10744482852722,7.5733311265728e-23,1.47941106317362e-21
"ENSG00000250208",-2.62839064516668,-1.23423183384381,8.08390654678202e-23,1.57763818291935e-21
"ENSG00000205628",3.49916948539716,-1.58267658563283,8.10581874198842e-23,1.58040217422669e-21
"ENSG00000228824",3.12455372201397,1.68832546925918,8.42462089035104e-23,1.64099062500305e-21
"ENSG00000172955",-2.51155570741977,4.2512373799263,8.54545769547767e-23,1.66293954428981e-21
"ENSG00000186818",3.08889882597038,4.15898915210865,8.74277186726462e-23,1.69971486616773e-21
"ENSG00000146122",-2.51377660758706,2.96003969162936,8.77323382302423e-23,1.70401267225482e-21
"ENSG00000049323",-2.50938276825157,5.2086904929234,8.94241566521665e-23,1.73522002927144e-21
"ENSG00000164100",-2.57188054837249,-0.462306070264242,9.9536659770845e-23,1.92961087392263e-21
"ENSG00000155428",3.49466568887891,-1.61315226415192,1.07753110737823e-22,2.08691067463167e-21
"ENSG00000179915",-2.56308081052396,-0.339779196886215,1.11367998844259e-22,2.15487568162222e-21
"ENSG00000140379",3.08188559817859,2.8561014560759,1.16781503672294e-22,2.2574805553486e-21
"ENSG00000105141",-2.7332221187828,-2.13832721958944,1.24741195085829e-22,2.40906433009507e-21
"ENSG00000234184",3.08111317592917,2.5037060247551,1.25305819556353e-22,2.41767917126988e-21
"ENSG00000249395",3.07741836201064,2.40404165717732,1.40095017550266e-22,2.70047049897932e-21
"ENSG00000228784",3.10214265103365,1.76828558401712,1.40422758175138e-22,2.70423203987135e-21
"ENSG00000164175",3.18665372661075,0.0181841667917162,1.43094847313669e-22,2.7530908642594e-21
"ENSG00000168280",-2.51388360204711,1.08098875662114,1.44200129045232e-22,2.77174121748205e-21
"ENSG00000117215",3.09659521451644,1.86292342032373,1.52788759484953e-22,2.93406211010935e-21
"ENSG00000258498",-2.66624026184792,-1.76206876214736,1.59390574312549e-22,3.05795989889945e-21
"ENSG00000174059",-2.49324330260379,5.95102476777938,1.62010366042937e-22,3.10530019274403e-21
"ENSG00000082929",3.39242568066095,-1.34727307846634,1.69802292245917e-22,3.25159431743025e-21
"ENSG00000166923",-2.50111593194956,1.79655877480167,1.7802357606454e-22,3.40582815221409e-21
"ENSG00000228376",-2.63010156336338,-1.49189573657351,1.81678325424619e-22,3.47249087976539e-21
"ENSG00000175262",3.29809536042959,-0.940810623818124,1.88013474777335e-22,3.59021236386607e-21
"ENSG00000285492",3.56709163372546,-1.88330574974843,1.91435916943476e-22,3.65214601510312e-21
"ENSG00000125872",3.05381502181043,5.67238583703055,2.05505676152696e-22,3.91689977519447e-21
"ENSG00000170909",3.06197252741909,2.34868182618482,2.10193897168564e-22,4.00250031853658e-21
"ENSG00000261305",3.12787301808495,0.635568072022099,2.10389346938865e-22,4.00250031853658e-21
